timestamps,VbPASP_IVPresent_flg,VbPASP_NIIVLPresent_flg,VbPASP_NIIVRPresent_flg,VbPASP_NIVLPresent_flg,VbPASP_NIVRPresent_flg,VbPASP_RIIVLPresent_flg,VbPASP_RIIVRPresent_flg,VbPASP_RIVLPresent_flg,VbPASP_RIVPresent_flg,VbPASP_RIVRPresent_flg,VeINP_TSRID0Proc,VeINP_TSRID1Proc,VeINP_TSRID2Proc,VeLGIN_ISLCOverSpeedAlarmSts,VeLGIN_TSI_SignShortStayMisc_1,VeLGIN_TSI_SignShortStayMisc_2,VePASP_ACCMode,VePASP_AlcGapIndex,VePASP_AutoLaneChgSide,VePASP_AutoLaneChgSts,VePASP_EHNearestMergeptDirForEgo,VePASP_IVClass,VePASP_LeftBoundaryType,VePASP_NaviPilotIsRamp,VePASP_NIIVLClass_enum,VePASP_NIIVLCutIn,VePASP_NIIVRClass_enum,VePASP_NIIVRCutIn,VePASP_NIVLClass_enum,VePASP_NIVLCutIn,VePASP_NIVRClass_enum,VePASP_NIVRCutIn,VePASP_NoaRampMainFlg,VePASP_NOAStatus,VePASP_RightBoundaryType,VePASP_RIIVLClass_enum,VePASP_RIIVRClass_enum,VePASP_RIVClass_enum,VePASP_RIVLClass_enum,VePASP_RIVRClass_enum,VePASP_ScenarioFlg,VePASP_SpdPlanEnblSts,VePASP_SpecialCaseFlg,VePASP_TauGapSet,VfINP_TSRSignLatDist0Proc_m,VfINP_TSRSignLatDist1Proc_m,VfINP_TSRSignLatDist2Proc_m,VfINP_TSRSignLgDist0Proc_m,VfINP_TSRSignLgDist1Proc_m,VfINP_TSRSignLgDist2Proc_m,VfLGIN_TsrTrgtSpdReq_kph,VfPASP_ACC_Dref_m,VfPASP_ACC_SetSpeedByCurve_kph,VfPASP_ALC_path_C0,VfPASP_ALC_path_C1,VfPASP_ALC_path_C2,VfPASP_ALC_path_C3,VfPASP_ALC_path_C4,VfPASP_ALC_path_C5,VfPASP_ALC_path_ViewRng,VfPASP_AlcGapSt_C0,VfPASP_AlcGapSt_C1,VfPASP_AlcGapSt_C2,VfPASP_AlcGapSt_C3,VfPASP_AlcGapSt_C4,VfPASP_AlcGapSt_C5,VfPASP_AlcGapTarS_m,VfPASP_AlcGapTarV_mps,VfPASP_egoAcc_mpss,VfPASP_egoSpd_mps,VfPASP_EHNearestMergedist_m,VfPASP_EnvModel_LA0FirstVREnd,VfPASP_EnvModel_LA0FirstVRStart,VfPASP_EnvModel_LA0LineFirstC0,VfPASP_EnvModel_LA0LineFirstC1,VfPASP_EnvModel_LA0LineFirstC2,VfPASP_EnvModel_LA0LineFirstC3,VfPASP_EnvModel_LA1FirstVREnd,VfPASP_EnvModel_LA1FirstVRStart,VfPASP_EnvModel_LA1LineFirstC0,VfPASP_EnvModel_LA1LineFirstC1,VfPASP_EnvModel_LA1LineFirstC2,VfPASP_EnvModel_LA1LineFirstC3,VfPASP_EnvModel_LH0FirstVREnd,VfPASP_EnvModel_LH0FirstVRStart,VfPASP_EnvModel_LH0LineFirstC0,VfPASP_EnvModel_LH0LineFirstC1,VfPASP_EnvModel_LH0LineFirstC2,VfPASP_EnvModel_LH0LineFirstC3,VfPASP_EnvModel_LH1FirstVREnd,VfPASP_EnvModel_LH1FirstVRStart,VfPASP_EnvModel_LH1LineFirstC0,VfPASP_EnvModel_LH1LineFirstC1,VfPASP_EnvModel_LH1LineFirstC2,VfPASP_EnvModel_LH1LineFirstC3,VfPASP_EnvModelPath_C0,VfPASP_EnvModelPath_C1,VfPASP_EnvModelPath_C2,VfPASP_EnvModelPath_C3_1,VfPASP_EnvModelPath_C3_2,VfPASP_EnvModelPath_C3_3,VfPASP_EnvModelPath_Length1,VfPASP_EnvModelPath_Length2,VfPASP_EnvModelPath_Length3,VfPASP_InnerSetSpd_kph,VfPASP_IVAcc_mpss,VfPASP_IVHeading_rad,VfPASP_IVLaDis_m,VfPASP_IVLaSpd_mps,VfPASP_IVLgDis_m,VfPASP_IVV_mps,VfPASP_NIIVLAcc_mpss,VfPASP_NIIVLHeading_rad,VfPASP_NIIVLLaDis_m,VfPASP_NIIVLLaV_mps,VfPASP_NIIVLLgDis_m,VfPASP_NIIVLV_mps,VfPASP_NIIVRAcc_mpss,VfPASP_NIIVRHeading_rad,VfPASP_NIIVRLaDis_m,VfPASP_NIIVRLaV_mps,VfPASP_NIIVRLgDis_m,VfPASP_NIIVRV_mps,VfPASP_NIVLAcc_mpss,VfPASP_NIVLHeading_rad,VfPASP_NIVLLaDis_m,VfPASP_NIVLLaV_mps,VfPASP_NIVLLgDis_m,VfPASP_NIVLV_mps,VfPASP_NIVRAcc_mpss,VfPASP_NIVRHeading_rad,VfPASP_NIVRLaDis_m,VfPASP_NIVRLaV_mps,VfPASP_NIVRLgDis_m,VfPASP_NIVRV_mps,VfPASP_RIIVLAcc_mpss,VfPASP_RIIVLHeading_rad,VfPASP_RIIVLLaDis_m,VfPASP_RIIVLLaV_mps,VfPASP_RIIVLLgDis_m,VfPASP_RIIVLV_mps,VfPASP_RIIVRAcc_mpss,VfPASP_RIIVRHeading_rad,VfPASP_RIIVRLaDis_m,VfPASP_RIIVRLaV_mps,VfPASP_RIIVRLgDis_m,VfPASP_RIIVRV_mps,VfPASP_RIVAcc_mpss,VfPASP_RIVHeading_rad,VfPASP_RIVLAcc_mpss,VfPASP_RIVLaDis_m,VfPASP_RIVLaV_mps,VfPASP_RIVLgDis_m,VfPASP_RIVLHeading_rad,VfPASP_RIVLLaDis_m,VfPASP_RIVLLaV_mps,VfPASP_RIVLLgDis_m,VfPASP_RIVLV_mps,VfPASP_RIVRAcc_mpss,VfPASP_RIVRHeading_rad,VfPASP_RIVRLaDis_m,VfPASP_RIVRLaV_mps,VfPASP_RIVRLgDis_m,VfPASP_RIVRV_mps,VfPASP_RIVV_mps,VfPASP_spdLmt_kph,VfPASP_StPoint0_a_mpss,VfPASP_StPoint0_s_m,VfPASP_StPoint0_t_s,VfPASP_StPoint0_v_mps,VfPASP_StPoint1_a_mpss,VfPASP_StPoint1_s_m,VfPASP_StPoint1_t_s,VfPASP_StPoint1_v_mps,VfPASP_StPoint2_a_mpss,VfPASP_StPoint2_s_m,VfPASP_StPoint2_t_s,VfPASP_StPoint2_v_mps,VfPASP_StPoint3_a_mpss,VfPASP_StPoint3_s_m,VfPASP_StPoint3_t_s,VfPASP_StPoint3_v_mps,VfPASP_StPoint4_a_mpss,VfPASP_StPoint4_s_m,VfPASP_StPoint4_t_s,VfPASP_StPoint4_v_mps,VfPASP_StPoint5_a_mpss,VfPASP_StPoint5_s_m,VfPASP_StPoint5_t_s,VfPASP_StPoint5_v_mps,VfPASP_StPointCtrl0_a_mpss,VfPASP_StPointCtrl0_s_m,VfPASP_StPointCtrl0_t_s,VfPASP_StPointCtrl0_v_mps,ViPASP_EHMerge_DP_ID,VuINP_TSRSignName0Proc,VuINP_TSRSignName1Proc,VuINP_TSRSignName2Proc,VuPASP_NaviPilot1stExitDis_m,VuPASP_NaviPilot1stRampOnDis_m
1277.660519,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,33.15104294,150,-0.030635992,0.000681716,9.89E-06,8.38E-08,0,0,236.7886353,0,0,0,0,0,0,0,0,1.009400964,22.20486259,-100,139.7399902,0,5.456148624,-0.003463745,2.48E-05,7.88E-07,-200,-200,0,0,0,0,169.1000061,0,1.74086082,0.00037114,2.10E-05,8.87E-08,192.2399902,0,-1.793825865,0.00085767,1.30E-05,-4.98E-08,-0.026347622,0.000625396,1.02E-05,1.74E-07,-5.15E-08,3.81E-08,25.56643295,40,170.2628937,100,-0.065229192,-0.020002976,-2.794629097,-0.538422585,109.6306305,26.91353416,0,0,99,0,200,0,0,0,99,0,200,0,0.503665626,-2.99E-06,-3.744632721,-5.12E-05,16.23374939,17.0915184,0,0,99.00499725,0,200,0,0,0,0,0,0,22.10069466,0,0,0,0,0,22.10069466,-1.200000048,-0.01,-0.5,-0.300000072,0.170000002,-61.89999771,0.02,-4.599999905,1.090000033,-125.4000015,28.02069473,-1.200000048,-0.01,0.699999988,0.310000002,-62,17.29069519,17.29069519,100,0.922010422,0,0,22.20486259,0.693070054,22.90486336,1,22.90486336,0.693070054,46.50972748,2,23.60486412,0.99009335,71.11458588,3,24.6048584,0.990099013,96.71944427,4,25.6048584,1.000007629,123.3243103,5,26.60486603,0.766740203,16.0334034,0.699999988,22.69486237,99,0,0,0,2123,0
1277.79538,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,33.47330093,150,-0.010160337,0.000673279,9.33E-06,3.38E-08,0,0,234.1893768,0,0,0,0,0,0,0,0,1.185801029,22.30902863,-100,133.8099976,0,5.411318779,-0.004376411,3.91E-05,8.36E-07,-200,-200,0,0,0,0,174.9400024,0,1.768326163,0.00209418,2.41E-05,4.61E-09,200,0,-1.770122766,0.000702221,8.64E-06,-4.54E-08,-0.000227589,0.001355635,1.17E-05,1.38E-07,-8.79E-08,-2.18E-09,20.59341431,40,173.8565979,100,-0.105925761,-0.020002976,-2.744628906,-0.537459016,110.3252029,26.86536789,0,0,99,0,200,0,0,0,99,0,200,0,0.459070981,0.009996996,-3.69463253,0.170819014,15.42549896,17.08646584,0,0,99.00499725,0,200,0,0,0,0,0,0,22.37847328,0,0,0,0,0,22.27430725,-1.200000048,-0.01,-0.600000024,-0.400000036,0.07,-62.20000076,0.02,-4.5,0.879999995,-125.1000061,28.23847389,-1.299999952,0.02,0.399999976,-0.090000004,-63,17.31847382,17.48847389,100,0.95072639,0,0,22.30902863,0.693070054,23.00902939,1,23.00902939,0.693070054,46.71805954,2,23.70903015,0.990095258,71.42708588,3,24.70902634,0.990102768,97.13611603,4,25.70903015,1,123.8451462,5,26.70903015,0.789783478,16.10631943,0.699999988,22.7990284,99,0,0,0,2123,0
1277.940815,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,33.55049133,150,0.006021172,0.001388853,1.11E-05,5.22E-08,0,0,235.8855286,0,0,0,0,0,0,0,0,0.813400984,22.53472328,-100,136.5,0,5.454512596,0.000331879,4.20E-05,5.94E-07,-200,-200,0,0,0,0,169.0700073,0,1.775760412,0.001940633,2.18E-05,2.80E-08,200,0,-1.763018012,0.000821064,9.59E-06,-4.28E-08,0.006021172,0.001388853,1.11E-05,1.16E-07,-4.68E-09,-1.80E-07,18.86452484,40,177.0209961,100,-0.137864023,-0.020002976,-2.99462986,-0.536543965,111.1599503,26.81962967,0,0,99,0,200,0,0,0,99,0,200,0,0.402337909,-2.99E-06,-3.744632721,-5.12E-05,14.45437241,17.08434105,0,0,99.00499725,0,200,0,0,0,0,0,0,22.46527863,0,0,0,0,0,22.46527863,-1.299999952,0.02,-0.5,-0.399999976,-0.01,-63.20000076,0.02,-4.5,0.150000006,-123.9000015,28.23527908,-1.299999952,0.02,0.299999982,0.079999998,-63.29999924,17.33527946,17.30527878,100,1.020807385,0,0,22.53472328,0.693070054,23.23472404,1,23.23472404,0.693070054,47.16944885,2,23.93472481,0.990097106,72.10417175,3,24.9347229,0.990099013,98.03889465,4,25.9347229,1.000007629,124.9736252,5,26.93473053,0.778231025,16.26430702,0.699999988,23.02472305,99,0,0,0,2123,0
1278.105144,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,33.71887207,150,0.012707555,0.001040354,8.63E-06,7.45E-08,0,0,236.1908264,0,0,0,0,0,0,0,0,1.029000998,22.63888931,-100,165.5299988,0,5.49763155,0.003314018,4.58E-05,1.70E-07,-200,-200,0,0,0,0,174.8900146,0,1.772942185,0.000752972,1.48E-05,-3.27E-09,192.0299988,0,-1.733006358,0.000687575,1.06E-05,-3.84E-08,0.019377405,0.000703357,6.35E-06,2.90E-08,2.12E-07,-3.21E-07,14.36796188,40,178.2917938,100,-0.145264149,-0.020002976,-2.944629669,-0.536278248,111.4004822,26.80634689,0,0,99,0,200,0,0,0,99,0,200,0,0.393103272,-2.99E-06,-3.744632721,-5.12E-05,14.11206055,17.09166336,0,0,99.00499725,0,200,0,0,0,0,0,0,22.70833397,0,0,0,0,0,22.56944466,-1.100000024,0.02,-0.5,-0.199999988,-0.07,-64.30000305,0.02,-4.399999619,-0.119999997,-122.8000031,28.37833405,-1.200000048,0.02,0.399999976,0,-64.5,17.33833504,17.37833405,100,1.02581203,0,0,22.63888931,0.693070054,23.33889008,1,23.33889008,0.693070054,47.37778091,2,24.03889084,0.990099013,72.41667175,3,25.03889084,0.990095258,98.45555878,4,26.03888702,1,125.4944458,5,27.03888702,0.786016166,16.33722305,0.699999988,23.12888908,99,0,0,0,2123,0
1278.24528,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,33.84009933,150,0.018797355,0.000436824,5.40E-06,1.50E-07,0,0,229.5414124,0,0,0,0,0,0,0,0,0.950600982,22.86458397,-100,170.1099854,0,5.505964756,0.003127098,4.67E-05,1.72E-07,-200,-200,0,0,0,0,142.2999878,0,1.768188834,0.000255743,1.35E-05,-7.00E-09,151.6199951,0,-1.734578729,0.000437027,1.03E-05,-1.33E-08,0.016365446,0.000331503,4.76E-06,-8.95E-09,1.90E-07,-2.04E-07,12.09153843,40,172.503006,100,-0.16187349,-0.020002976,-3.044630051,-0.535573244,112.2185059,26.77110863,0,0,99,0,200,0,0,0,99,0,200,0,0.382069468,-2.99E-06,-3.744632721,-5.13E-05,13.08460236,17.12962532,0,0,99.00499725,0,200,0,0,0,0,0,0,22.79513931,0,0,0,0,0,22.79513931,-1.100000024,0.02,-0.600000024,-0.199999988,-0.159999996,-64.59999847,0.02,-4.899999619,-0.310000002,-122.6000061,28.39513969,-1.100000024,0.02,0.5,-0.039999999,-65.20000458,17.33514023,17.39513969,100,1.084176302,0,0,22.86458397,0.693070054,23.56458473,1,23.56458473,0.693070054,47.82917023,2,24.26458549,0.99009335,73.09375,3,25.26457977,0.990099013,99.35832977,4,26.26457977,-0.349990845,125.2729187,5,25.91458893,0.794054985,16.49520874,0.699999988,23.35458374,99,0,0,0,2123,0
1278.409376,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,34.00508118,150,0.008693429,0.000282572,7.14E-06,1.28E-07,0,0,207.1465759,0,0,0,0,0,0,0,0,0.960400999,23.03819466,-100,168.5899963,0,5.523744583,0.00314045,4.86E-05,1.73E-07,-200,-200,0,0,0,0,170.9700012,0,1.745882511,-0.000122549,1.54E-05,6.44E-09,171.8800049,0,-1.732363224,0.000732127,1.39E-05,-2.94E-08,0.008693429,0.000282572,7.14E-06,7.01E-09,1.59E-07,-1.50E-07,8.083257675,40,159.0633087,100,-0.261364549,-0.020002976,-2.99462986,-0.532772422,113.3574677,26.63110733,0,0,99,0,200,0,0,0,99,0,200,0,0.331082642,-2.99E-06,-3.744632721,-5.13E-05,11.38170052,17.14106178,0,0,99.00499725,0,200,0,0,0,0,0,0,23.02083397,0,0,0,0,0,23.02083397,-0.899999976,0.02,-0.600000024,0.100000024,-0.100000001,-66,0.02,-4.099999905,-0.189999998,-121.2000046,28.52083397,-1,0.02,0.5,-0.079999998,-65.80000305,17.4608345,17.45083427,100,0.992886007,0,0,23.03819466,0.693070054,23.73819542,1,23.73819542,0.693070054,48.1763916,2,24.43819618,0.990097106,73.61458588,3,25.43819427,0.990099013,100.0527802,4,26.43819427,1.000007629,127.4909821,5,27.4382019,0.792447925,16.61673737,0.699999988,23.52819443,99,0,0,0,2123,0
1278.552522,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,-32,-32,-32,-100,-100,-100,0,34.07941437,150,0.010210613,0.000318833,9.44E-06,1.20E-07,0,0,202.8290863,0,0,0,0,0,0,0,0,0.98980099,23.15972328,-100,149.4500122,0,5.531309128,0.002937317,4.96E-05,1.73E-07,-200,-200,0,0,0,0,185.019989,0,1.768277168,-0.00012495,1.64E-05,5.99E-08,151.519989,0,-1.755608797,0.001194299,1.68E-05,-4.35E-08,0.00868295,0.000472799,1.10E-05,4.36E-08,1.16E-07,-2.11E-08,5.224767685,40,156.3965912,100,-0.261364549,-0.020002976,-2.99462986,-0.532563329,113.4996567,26.62065506,0,0,99,0,200,0,0,0,99,0,200,0,0.331082642,-2.99E-06,-3.744632721,-5.14E-05,11.14510822,17.1543045,0,0,99.00499725,0,200,0,0,0,0,0,0,23.07291794,0,0,0,0,0,23.07291794,-0.899999976,0.02,-0.600000024,-0.399999976,-0.100000001,-66.70000458,0.02,-4.099999905,-0.180000007,-120.5,28.51291847,-0.899999976,0.02,0.599999964,-0.029999999,-66.59999847,17.42291832,17.40291786,100,1.046262026,0,0,23.15972328,0.693070054,23.85972404,1,23.85972404,0.693070054,48.41944885,2,24.55972481,0.990097106,73.97917175,3,25.5597229,0.990099013,100.5388947,4,26.5597229,1,128.0986176,5,27.5597229,0.796821356,16.70180702,0.699999988,23.64972305,99,0,0,0,2123,0
1278.693579,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.28540802,150,0.012902074,0.000449196,1.31E-05,8.93E-08,0,0,197.9894409,0,0,0,0,0,0,0,0,0.970200956,23.24652863,-100,116.7000122,0,5.543792725,0.002588272,5.25E-05,1.73E-07,-200,-200,0,0,0,0,175.1300049,0,1.781046152,0.000402074,1.98E-05,-5.55E-08,140.8399963,0,-1.759674549,0.000487875,1.39E-05,-2.33E-07,0.012553327,0.0003533,1.58E-05,7.61E-08,-1.73E-07,6.71E-08,0.602632165,40,162.2591858,89.73130798,-0.243824556,-0.020002976,-3.044630051,-0.532514513,114.0555573,26.61821365,0,0,99,0,200,0,0,0,99,0,200,0,0.310400248,-2.99E-06,-3.69463253,-5.14E-05,10.19581318,17.16268158,0,0,99.00499725,0,200,0,0,0,0,0,0,23.31597328,0,0,0,0,0,23.22916794,-0.800000012,0.02,-0.600000024,-0.100000024,-0.07,-67.30000305,0.02,-4.099999905,-0.140000001,-119.8000031,28.69597435,-0.899999976,0.02,0.100000024,-0.059999999,-67.59999847,17.5359726,17.58597374,100,1.003491998,0,0,23.24652863,0.693070054,23.94652939,1,23.94652939,0.693070054,48.59305954,2,24.64653015,0.990095258,74.23958588,3,25.64652634,0.990102768,100.886116,4,26.64653015,0.999992371,128.5326385,5,27.64652252,0.790770054,16.76256943,0.699999988,23.7365284,99,0,0,0,2123,0
1278.828172,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.35820389,150,0.025102571,0.000364966,1.54E-05,-1.68E-07,0,0,241.1128693,0,0,0,0,0,0,0,0,0.950600982,23.45486259,-100,-200,-200,0,0,0,0,-200,-200,0,0,0,0,168.6700134,0,1.789944172,0.000469196,1.86E-05,-2.90E-08,137.8800049,0,-1.735306263,0.000438373,1.39E-05,-1.65E-07,0.029039579,0.000436677,1.58E-05,-1.68E-07,1.08E-07,1.74E-07,38.24160767,40,160.7912903,89.84416962,-0.007279746,-0.010002985,0.205382228,-0.226954475,139.1004944,22.68792152,-0.190348417,-0.010002985,-2.999629974,-0.266672939,116.2309113,26.65844917,0,0,99,0,200,0,0.297472656,-2.99E-06,-3.644632339,-5.14E-05,9.376006126,17.17797089,0,0,99.00499725,0,200,0,0,0,0,0,0,23.40277863,0,0,0,0,0,23.40277863,-0.899999976,0.02,-0.600000024,-0.300000072,-0.129999995,-68.40000153,0.02,-4.5,-0.300000012,-118.8000031,28.66277885,-0.899999976,0.02,0.100000024,-0.100000001,-68.5,17.51277924,17.53277969,100,1.019618869,0,0,23.45486259,0.693070054,24.15486336,1,24.15486336,0.099008389,48.40972519,2,24.25486183,-0.346538812,72.31458282,3,23.90485764,3.78E-06,96.21944427,4,23.90486145,0,120.1243057,5,23.90486145,0.791300952,16.9084034,0.699999988,23.94486237,99,0,0,0,2101,0
1278.971827,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.45943451,150,0.031731084,0.000554168,1.56E-05,-1.79E-07,0,0,233.7572021,0,0,0,0,0,0,0,0,0.901600957,23.54166794,-100,-200,-200,0,0,0,0,-200,-200,0,0,0,0,132.8699951,0,1.79389143,0.000333907,1.63E-05,-6.55E-08,168.5899963,0,-1.724184155,0.000469421,1.36E-05,-9.16E-08,0.035818126,0.000578659,1.58E-05,-2.05E-07,1.47E-08,9.23E-08,35.3279953,40,156.4001923,90.06808472,0.049294543,-0.010002985,0.255382419,-0.227520093,139.0153046,22.74446487,-0.137338609,-0.010002985,-2.999629974,-0.267072082,116.6187515,26.69835091,0,0,99,0,200,0,0.301722318,-2.99E-06,-3.644632339,-5.15E-05,8.601746559,17.21008682,0,0,99.00499725,0,200,0,0,0,0,0,0,23.52430725,0,0,0,0,0,23.52430725,-0.899999976,0.02,-0.600000024,-0.300000012,-0.140000001,-68.80000305,0.02,-4.399999619,-0.310000002,-118.4000015,28.75430679,-0.899999976,0.02,0.399999976,-0.109999999,-68.90000153,17.58430672,17.59430695,100,0.983243167,0,0,23.54166794,0.693070054,24.2416687,1,24.2416687,0.099008389,48.58333588,2,24.34166718,-0.346533149,72.57500458,3,23.9916687,0,96.56667328,4,23.9916687,0,120.558342,5,23.9916687,0.786574543,16.96916771,0.699999988,24.03166771,99,0,0,0,2101,0
1279.119962,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.54556274,150,0.055515137,9.23E-05,1.27E-05,-1.75E-07,0,0,224.408905,0,0,0,0,0,0,0,0,0.421400964,23.61111259,-100,-200,-200,0,0,0,0,-200,-200,0,0,0,0,109.980011,0,1.812412143,-0.000422304,1.14E-05,-1.48E-07,183.1400146,0,-1.713132143,-4.20E-05,9.59E-06,-1.67E-07,0.048795436,-1.94E-05,1.15E-05,-2.44E-07,-1.11E-07,-1.15E-07,31.19955635,40,153.3159027,89.72416687,-0.041830361,-2.99E-06,0.305382609,-6.78E-05,138.8482971,22.65761757,-0.145389631,-0.010002985,-2.999629974,-0.266870946,117.1295471,26.67824364,0,0,99,0,200,0,0.275161207,-2.99E-06,-3.644632339,-5.15E-05,7.68819046,17.21113205,0,0,99.00499725,0,200,0,-0.600000024,0.02,-4.399999619,-0.129999995,-117.5,28.76847267,0,0,0,0,0,23.62847328,-0.899999976,0.02,-0.600000024,-0.399999976,-0.07,-69.90000153,0.02,-4.399999619,-0.129999995,-117.5,28.76847267,-0.899999976,0.02,0.299999952,-0.129999995,-69.40000153,17.63847351,17.53847313,100,0.704589188,0,0,23.61111259,0.346535027,23.96111298,1,23.96111298,0.198020563,48.12222672,2,24.16111374,-0.346540689,71.93333435,3,23.81110764,3.78E-06,95.7444458,4,23.81111145,0,119.5555573,5,23.81111145,0.692983866,16.77277946,0.699999988,23.85611343,99,0,0,0,2101,0
1279.269384,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.57414627,150,0.059077762,-0.000427415,8.84E-06,-2.11E-07,0,0,224.7791443,0,0,0,0,0,0,0,0,0.352800936,23.68055534,-100,-200,-200,0,0,0,0,-200,-200,0,0,0,0,109.980011,0,1.819846392,-0.000808677,9.97E-06,-1.24E-07,183.1400146,0,-1.700344205,-0.000501715,6.01E-06,-1.78E-07,0.059077762,-0.000427415,8.84E-06,-2.40E-07,-1.36E-07,-1.84E-07,28.85863686,40,155.920517,89.53968811,-0.084045254,-2.99E-06,0.3553828,-6.77E-05,138.7519379,22.61103058,-0.174450606,-0.010002985,-2.949629784,-0.26643604,117.5757675,26.63476944,0,0,99,0,200,0,0.287145883,-2.99E-06,-3.644632339,-5.17E-05,6.768321037,17.25283432,0,0,99.00499725,0,200,0,-0.5,0.02,-4.199999809,-0.289999992,-116.8000031,28.76319504,0,0,0,0,0,23.66319466,-0.800000012,0.02,-0.5,-0.099999964,-0.100000001,-70.70000458,0.02,-4.199999809,-0.289999992,-116.8000031,28.76319504,-0.899999976,0.02,0.299999982,-0.100000001,-70.70000458,17.48319626,17.49319458,100,0.702150404,0,0,23.68055534,0.346535027,24.03055573,1,24.03055573,0.198020563,48.26111221,2,24.23055649,-0.346540689,72.1416626,3,23.88055038,3.78E-06,96.0222168,4,23.8805542,0,119.902771,5,23.8805542,0.608530104,16.82138824,0.699999988,23.92555618,99,0,0,0,2101,0
1279.423355,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,5,0,1,99,1,2,0,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,10,0,0,1,-32,-32,-32,-100,-100,-100,0,34.60266495,150,0.055573612,-0.001233386,8.24E-06,-1.30E-07,0,0,230.3663635,0,0,0,0,0,0,0,0,0.313600928,23.75,-100,-200,-200,0,0,0,0,-200,-200,0,0,0,0,105.75,0,1.820722818,-0.001692409,1.12E-05,6.87E-08,187.9400024,0,-1.708956361,-0.001259972,2.14E-06,-1.68E-07,0.055573612,-0.001233386,8.24E-06,-1.18E-07,-1.48E-07,-3.45E-07,24.1183567,40,166.2480164,88.9675293,-0.212061405,-2.99E-06,0.405382991,-6.73E-05,138.4819489,22.46654701,-0.261935055,-0.010002985,-2.849629402,-0.265271634,118.0985718,26.51836777,0,0,99,0,200,0,0.332327753,-2.99E-06,-3.594632149,-5.19E-05,5.807433128,17.34137154,0,0,99.00499725,0,200,0,-0.400000006,0.02,-4.599999905,-0.430000007,-115.9000015,28.77527809,0,0,0,0,0,23.71527863,-0.800000012,0.02,-0.400000006,-0.600000024,-0.150000006,-71.80000305,0.02,-4.599999905,-0.430000007,-115.9000015,28.77527809,-0.800000012,0.02,0.49999997,-0.140000001,-71.90000153,17.44527817,17.41527939,100,0.532229125,0,0,23.75,0.346535027,24.10000038,1,24.10000038,0.198020563,48.40000153,2,24.30000114,-0.346538812,72.34999847,3,23.94999695,7.55E-06,96.30000305,4,23.95000458,-7.63E-06,120.25,5,23.94999695,0.44051978,16.87000084,0.699999988,23.99500084,99,0,0,0,2101,0
