timestamps,VbINP_IVPresent_flg,VeAGSM_ConftPathValid_enum,VeINP_IVClass,VfAGSM_1ConftPathLength_m,VfAGSM_1ConftPathTypC3_co,VfAGSM_2ConftPathLength_m,VfAGSM_2ConftPathTypC3_co,VfAGSM_3ConftPathLength_m,VfAGSM_3ConftPathTypC3_co,VfAGSM_ConftPathTypC0_m,VfAGSM_ConftPathTypC1_rad,VfAGSM_ConftPathTypC2_co,VfAGSM_LHLaneMkr0C0_m,VfAGSM_LHLaneMkr0C1_rad,VfAGSM_LHLaneMkr0C2_co,VfAGSM_LHLaneMkr0C3_co,VfAGSM_LHLaneMkr0EdRange_m,VfAGSM_LHLaneMkr0StRange_m,VfAGSM_LHLaneMkr1C0_m,VfAGSM_LHLaneMkr1C1_rad,VfAGSM_LHLaneMkr1C2_co,VfAGSM_LHLaneMkr1C3_co,VfAGSM_LHLaneMkr1EdRange_m,VfAGSM_LHLaneMkr1StRange_m,VfAGSM_VehicleSpd_mps,VfINP_IVAcc_mpss,VfINP_IVHeading_rad,VfINP_IVLaDis_m,VfINP_IVLaSpd_mps,VfINP_IVLgDis_m,VfINP_IVV_mps
118.545968,0,1,0,13.33071709,1.77E-07,40,3.87E-07,77.94181061,-8.76E-07,0.189009279,0.014856544,0.000319441,-1.751718998,-0.01590538,-0.000303268,-6.80E-08,80.38000488,0,1.393479586,-0.014436722,-0.000323296,-4.21E-07,84.01000977,0,15.74652863,0,0,0.005,0,198.5,0
118.5739875,0,1,0,12.93705368,1.73E-07,40,3.89E-07,77.49271393,-8.71E-07,0.191661313,0.015210999,0.000319633,-1.751718998,-0.01590538,-0.000303268,-6.80E-08,80.38000488,0,1.393479586,-0.014436722,-0.000323296,-4.21E-07,84.01000977,0,15.74652863,0,0,0.005,0,198.5,0
118.604755,0,1,0,12.54339027,1.66E-07,40,3.90E-07,77.04360962,-8.67E-07,0.197195366,0.0155542,0.000319733,-1.756265998,-0.016247749,-0.000305176,-1.76E-07,78.01000977,0,1.390779734,-0.015615463,-0.000318527,1.50E-07,85.86999512,0,15.74652863,0,0,0.005,0,198.5,0
118.6356175,0,1,0,11.75649738,6.90E-08,40,2.19E-07,76.73220825,-8.02E-07,0.208520576,0.016217729,0.000318285,-1.762764931,-0.016751289,-0.000305176,-9.87E-08,78.01000977,0,1.383810997,-0.016019821,-0.000318527,8.01E-08,85.86999512,0,15.72916698,0,0,0.005,0,198.5,0
118.665557,0,1,0,11.36370182,4.61E-08,40,1.74E-07,76.70249939,-7.72E-07,0.215107933,0.016569503,0.000318019,-1.769127369,-0.017132759,-0.000304222,-5.49E-08,78.01000977,0,1.375963807,-0.016407013,-0.000318527,8.01E-08,85.86999512,0,15.7118063,0,0,0.005,0,198.5,0
118.6985638,0,1,0,10.97090626,4.10E-08,40,1.62E-07,76.67280579,-7.30E-07,0.222315118,0.01693962,0.00031813,-1.776137352,-0.01743412,-0.000304222,-4.00E-08,78.01000977,0,1.367959857,-0.016838074,-0.000319481,3.45E-08,85.86999512,0,15.69444561,0,0,0.005,0,198.5,0
118.7304317,0,1,0,10.18618393,4.79E-08,40,1.64E-07,76.40280151,-6.73E-07,0.23724331,0.017687721,0.000318724,-1.790251493,-0.018285751,-0.000305176,8.38E-08,75.01998901,0,1.352314949,-0.017774582,-0.000318527,-1.77E-07,83.52999878,0,15.69444561,0,0,0.005,0,198.5,0
118.7626377,0,1,0,9.793388367,4.81E-08,40,1.60E-07,76.35960388,-6.68E-07,0.243822142,0.01800384,0.000318903,-1.790251493,-0.018285751,-0.000305176,8.38E-08,75.01998901,0,1.352314949,-0.017774582,-0.000318527,-1.77E-07,83.52999878,0,15.7118063,0,0,0.005,0,198.5,0
118.7883151,0,1,0,9.400592804,3.07E-08,40,1.42E-07,76.31639862,-7.18E-07,0.252907932,0.018229494,0.000318439,-1.809037685,-0.018695831,-0.000304222,1.52E-07,75.01998901,0,1.331735253,-0.017901421,-0.000320435,-2.75E-07,83.52999878,0,15.7118063,0,0,0.005,0,198.5,0
118.8164537,0,1,0,9.008232117,2.05E-08,40,1.40E-07,76.27320099,-7.50E-07,0.260436177,0.01842295,0.000318151,-1.809037685,-0.018695831,-0.000304222,1.52E-07,72.32998657,0,1.331735253,-0.017901421,-0.000320435,-2.75E-07,83.52999878,0,15.69444561,0,0,0.005,0,198.5,0
118.8542552,0,1,0,8.631565094,1.22E-08,40,1.29E-07,75.98789978,-8.88E-07,0.266241372,0.0185658,0.000317772,-1.827527046,-0.018921852,-0.000306129,3.02E-07,72.32998657,0,1.320625544,-0.018318176,-0.000321388,-4.99E-07,80.83999634,0,15.69444561,0,0,0.005,0,198.5,0
118.885123,0,1,0,7.831148624,8.41E-11,40,1.39E-07,75.08249664,-1.09E-06,0.28239882,0.018758893,0.000317099,-1.836639881,-0.019086838,-0.000306129,3.01E-07,72.32998657,0,1.309173703,-0.018079758,-0.000322342,-5.35E-07,80.83999634,0,15.69444561,0,0,0.005,0,198.5,0
118.9142197,0,1,0,7.43878746,-6.38E-09,40,1.59E-07,74.62979889,-1.16E-06,0.29126814,0.018808257,0.000316718,-1.847626686,-0.019127846,-0.000305176,3.00E-07,72.32998657,0,1.300420523,-0.018200874,-0.000323296,-5.26E-07,80.83999634,0,15.69444561,0,0,0.005,0,198.5,0
118.950168,0,1,0,7.062537193,-1.30E-08,40,1.83E-07,74.17709351,-1.23E-06,0.298469603,0.018846642,0.000316327,-1.868263721,-0.0187397,-0.000305176,1.74E-07,76.25,0,1.276167154,-0.018684387,-0.000321388,-1.82E-07,79.48999023,0,15.59027863,0,0,0.005,0,198.5,0
118.9812879,0,1,0,6.283023357,-3.78E-08,40,2.46E-07,73.23929596,-1.13E-06,0.316053271,0.018790262,0.000315301,-1.874450922,-0.018572807,-0.000305176,1.44E-07,76.25,0,1.271829128,-0.018796921,-0.000322342,-2.83E-07,79.48999023,0,15.59027863,0,0,0.005,0,198.5,0
119.0109246,0,1,0,5.890662193,-4.51E-08,40,2.79E-07,72.87569427,-1.10E-06,0.322482914,0.018826213,0.000314957,-1.882872105,-0.018593788,-0.000305176,1.45E-07,76.25,0,1.266694784,-0.019001007,-0.000323296,-3.05E-07,79.48999023,0,15.69444561,0,0,0.005,0,198.5,0
119.047727,0,1,0,5.500905037,-5.49E-08,40,2.97E-07,72.51210022,-1.08E-06,0.329713821,0.018779665,0.000314501,-1.884720802,-0.018501282,-0.000351906,-8.72E-06,59.6000061,0,1.261406541,-0.019183159,-0.000320435,-2.89E-07,80.63000488,0,15.57291698,0,0,0.005,0,198.5,0
119.0808801,0,1,0,4.720957279,-1.12E-08,40,5.97E-07,72.23220062,-1.17E-06,0.338890195,0.019085739,0.00031625,-1.893269539,-0.01842308,-0.000360489,-8.28E-06,59.6000061,0,1.257509232,-0.019138336,-0.000321388,-3.26E-07,80.63000488,0,15.62500095,0,0,0.005,0,198.5,0
119.1118949,0,1,0,4.330332279,-2.85E-08,40,6.30E-07,72.21330261,-1.15E-06,0.340938896,0.018908046,0.000315397,-1.901532412,-0.01805687,-0.000364304,-7.43E-06,59.6000061,0,1.250797749,-0.018689156,-0.000321388,-3.07E-07,80.63000488,0,15.62500095,0,0,0.005,0,198.5,0
119.1467881,0,1,0,3.941009283,-6.27E-08,40,5.63E-07,72.1944046,-1.14E-06,0.345447153,0.018498091,0.000313609,-1.911964178,-0.017907143,-0.000368118,-6.79E-06,59.6000061,0,1.243241787,-0.018463135,-0.000320435,-1.56E-07,80.63000488,0,15.57291698,0,0,0.005,0,198.5,0
119.1809713,0,1,0,3.161495209,-1.18E-07,40,4.70E-07,72.22860718,-1.06E-06,0.356480807,0.017682476,0.000310369,-1.916584492,-0.017264366,-0.000441551,-1.28E-05,46.28999329,0,1.228445053,-0.017568588,-0.000319481,-7.64E-08,81.42999268,0,15.60763931,0,0,0.005,0,198.5,0
119.2064936,0,1,0,2.771304131,-1.35E-07,40,4.80E-07,72.40320587,-9.89E-07,0.365554065,0.017243087,0.000309255,-1.924106121,-0.017198563,-0.000458717,-1.28E-05,46.28999329,0,1.219333172,-0.017197609,-0.000320435,-1.28E-07,81.42999268,0,15.60763931,0,0,0.005,0,198.5,0
119.2354823,0,1,0,2.381981134,-1.51E-07,40,5.13E-07,72.57780457,-9.27E-07,0.369355917,0.016757619,0.000308206,-1.931336522,-0.017167091,-0.000473976,-1.27E-05,46.28999329,0,1.214579821,-0.016579628,-0.000321388,-1.85E-07,81.42999268,0,15.57291698,0,0,0.005,0,198.5,0
119.2774882,0,1,0,1.992658138,-1.62E-07,40,5.41E-07,72.75239563,-8.61E-07,0.375988901,0.016324554,0.000307417,-1.94033289,-0.018928528,-0.000256538,1.02E-08,60.26000977,0,1.213471651,-0.017787933,-0.00031662,4.75E-07,88.75,0,15.59027863,0,0,0.005,0,198.5,0
119.3053578,0,1,0,1.213144302,-2.10E-07,40,6.46E-08,74.31659698,-1.18E-06,0.394087344,0.015840504,0.000302409,-1.946202517,-0.018313408,-0.000252724,-2.15E-07,60.26000977,0,1.199945211,-0.017397881,-0.00031662,4.66E-07,88.75,0,15.59027863,0,0,0.005,0,198.5,0
119.3342374,0,1,0,0.823387325,-2.01E-07,40,-1.89E-08,75.04740143,-1.13E-06,0.401422381,0.015698323,0.000302565,-1.953641415,-0.017816544,-0.000245094,-4.12E-07,60.26000977,0,1.192464232,-0.017068863,-0.000315666,4.79E-07,88.75,0,15.59027863,0,0,0.005,0,198.5,0
119.3653793,0,1,0,0.433630347,-2.15E-07,40,7.74E-08,75.77819824,-1.07E-06,0.404502451,0.01557445,0.000301988,-1.960505009,-0.017530441,-0.000237465,-5.74E-07,60.26000977,0,1.189844489,-0.016714096,-0.000315666,4.22E-07,88.75,0,15.59027863,0,0,0.005,0,198.5,0
119.4033838,0,1,0,0.05946365,-2.31E-07,40,2.91E-08,77.37479401,-1.11E-06,0.413226187,0.015515247,0.000300481,-1.971127033,-0.0172472,-0.000236511,-6.51E-07,78.22000122,0,1.168639064,-0.017186165,-0.000310898,7.38E-07,98.36999512,0,15.59027863,0,0,0.005,0,198.5,0
119.4320504,0,1,0,39.27951813,5.59E-08,40,-1.03E-06,80.49599457,-1.11E-06,0.423427045,0.015509635,0.000300041,-1.977002621,-0.016944885,-0.00023365,-7.30E-07,78.22000122,0,1.165018082,-0.01713562,-0.000310898,6.49E-07,98.36999512,0,15.60763931,0,0,0.005,0,198.5,0
119.4612401,0,1,0,38.87417221,7.93E-08,40,-9.86E-07,82.02059174,-1.11E-06,0.431564033,0.015454473,0.000299787,-1.984364986,-0.016757011,-0.00024128,-6.54E-07,78.22000122,0,1.151183009,-0.016583443,-0.000310898,5.88E-07,98.36999512,0,15.59027863,0,0,0.005,0,198.5,0
119.4989396,0,1,0,38.50125504,8.46E-08,40,-9.54E-07,83.5451889,-1.11E-06,0.437662065,0.01541361,0.000299373,-2.00080204,-0.017597198,-0.000180244,-1.33E-06,82.3999939,0,1.139771223,-0.016554832,-0.000308037,5.78E-07,97.04998779,0,15.59027863,0,0,0.005,0,198.5,0
119.5328507,0,1,0,37.7221756,1.14E-07,40,-9.55E-07,85.69798279,-1.15E-06,0.453658134,0.015329863,0.000297632,-1.999248028,-0.017011642,-0.000199318,-1.19E-06,82.3999939,0,1.131914616,-0.016521454,-0.000307083,5.74E-07,97.04998779,0,15.57291698,0,0,0.005,0,198.5,0
119.5649797,0,1,0,37.31772995,1.41E-07,40,-9.46E-07,86.44498444,-1.17E-06,0.457739532,0.015285371,0.000297183,-2.006545544,-0.01657486,-0.000225067,-9.09E-07,82.3999939,0,1.127415538,-0.01645565,-0.000307083,5.60E-07,97.04998779,0,15.5555563,0,0,0.005,0,198.5,0
119.6030902,0,1,0,36.94439697,1.79E-07,40,-9.07E-07,87.19197845,-1.19E-06,0.460605115,0.015251491,0.000297094,-2.020777464,-0.016443253,-0.000191689,-1.42E-06,91.27999878,0,1.126557827,-0.016729355,-0.000306129,4.45E-07,94.89001465,0,15.5555563,0,0,0.005,0,198.5,0
119.6326559,0,1,0,36.16661835,2.72E-07,40,-8.43E-07,87.43138123,-1.21E-06,0.470396012,0.014921493,0.00029647,-2.025475025,-0.016072273,-0.000202179,-1.29E-06,91.27999878,0,1.115420461,-0.016521454,-0.000306129,4.08E-07,94.89001465,0,15.5555563,0,0,0.005,0,198.5,0
119.665738,0,1,0,35.77816391,2.76E-07,40,-8.34E-07,87.11818695,-1.24E-06,0.470397621,0.014734549,0.000296046,-2.023643494,-0.01536274,-0.000224113,-1.10E-06,91.27999878,0,1.119235039,-0.016742706,-0.000302315,5.36E-07,94.89001465,0,15.53819561,0,0,0.005,0,198.5,0
119.6997022,0,1,0,35.38970947,2.50E-07,40,-8.55E-07,86.80499268,-1.27E-06,0.467959166,0.014562581,0.000295478,-2.023643494,-0.01536274,-0.000224113,-1.10E-06,91.27999878,0,1.119235039,-0.016742706,-0.000302315,5.36E-07,94.89001465,0,15.53819561,0,0,0.005,0,198.5,0
119.7274687,0,1,0,34.6128006,2.69E-07,40,-7.05E-07,87.91828918,-1.29E-06,0.491218239,0.013966975,0.000294859,-2.037335396,-0.015306473,-0.00021553,-1.06E-06,114.2200012,0,1.085170627,-0.015750885,-0.000303268,5.38E-07,94.11999512,0,15.53819561,0,0,0.005,0,198.5,0
119.7615579,0,1,0,34.22347641,2.81E-07,40,-5.58E-07,89.46359253,-1.26E-06,0.495813251,0.01358372,0.00029471,-2.035876513,-0.014876366,-0.00022316,-1.02E-06,114.2200012,0,1.076476812,-0.015403748,-0.000303268,4.84E-07,94.11999512,0,15.57291698,0,0,0.005,0,198.5,0
119.7895345,0,1,0,33.83415222,2.65E-07,40,-4.44E-07,91.00889587,-1.24E-06,0.492723256,0.013285204,0.000294625,-2.037159204,-0.014030457,-0.00023365,-9.55E-07,114.2200012,0,1.074131489,-0.015371323,-0.000300407,5.14E-07,94.11999512,0,15.57291698,0,0,0.005,0,198.5,0
119.8194583,0,1,0,33.05460358,2.74E-07,40,-2.05E-07,93.73500061,-1.19E-06,0.517685473,0.012686429,0.000294531,-2.074623585,-0.013792992,-0.000184059,-1.46E-06,110.1700134,0,1.063699245,-0.015285492,-0.000301361,3.80E-07,91.67001343,0,15.60763931,0,0,0.005,0,198.5,0
119.8505632,0,1,0,32.66441345,3.16E-07,40,-6.52E-08,95.11019897,-1.17E-06,0.521140814,0.012450999,0.000294917,-2.078742504,-0.013079643,-0.000184059,-1.55E-06,110.1700134,0,1.066176534,-0.015760422,-0.000300407,3.47E-07,91.67001343,0,15.60763931,0,0,0.005,0,198.5,0
119.8811641,0,1,0,32.27378845,2.55E-07,40,9.18E-09,96.48539734,-1.15E-06,0.51405102,0.012196754,0.000294537,-2.08868885,-0.013375282,-0.000191689,-1.53E-06,110.1700134,0,1.092290878,-0.015318871,-0.000297546,5.74E-07,91.67001343,0,15.62500095,0,0,0.005,0,198.5,0
119.9051193,0,1,0,31.89878845,3.13E-08,40,-3.15E-08,97.8605957,-1.14E-06,0.507172406,0.011961031,0.000292907,-2.101003885,-0.013863564,-0.000208855,-1.23E-06,110.1700134,0,1.118681431,-0.015199661,-0.000290871,9.98E-07,91.67001343,0,15.62500095,0,0,0.005,0,198.5,0
119.933393,0,1,0,31.50859833,-6.87E-08,40,-3.33E-08,99.23579407,-1.13E-06,0.512105823,0.011817497,0.000292265,-2.101003885,-0.013863564,-0.000208855,-1.23E-06,110.1700134,0,1.118681431,-0.015199661,-0.000290871,9.98E-07,91.67001343,0,15.60763931,0,0,0.005,0,198.5,0
119.9622867,0,1,0,31.10280037,-2.62E-07,40,-9.07E-08,99.17459869,-1.07E-06,0.549018979,0.012317101,0.000292678,-2.126130342,-0.011975288,-0.000160217,-1.71E-06,107.0799866,0,1.057455778,-0.015880585,-0.000293732,7.68E-07,94.20999146,0,15.60763931,0,0,0.005,0,198.5,0
119.9903703,0,1,0,30.72821617,-4.10E-07,40,-1.67E-07,97.373703,-1.03E-06,0.556004584,0.012645289,0.000292829,-2.119195461,-0.00936985,-0.000171661,-1.96E-06,107.0799866,0,1.020641327,-0.016137123,-0.000292778,6.88E-07,94.20999146,0,15.60763931,0,0,0.005,0,198.5,0
120.019073,0,1,0,29.94783592,-4.78E-07,40,-2.87E-07,93.77190399,-9.88E-07,0.590648472,0.013368243,0.000294765,-2.119195461,-0.00936985,-0.000171661,-1.96E-06,107.0799866,0,1.020641327,-0.016137123,-0.000292778,6.88E-07,94.20999146,0,15.60763931,0,0,0.005,0,198.5,0
120.0568735,0,1,0,29.55807877,-6.92E-07,40,-4.58E-07,94.81230164,-1.22E-06,0.633651018,0.012331603,0.000285061,-2.639653206,0.025773048,-0.000904083,2.99E-06,40.30000305,6.539993286,1.019564033,-0.01576519,-0.000289917,1.32E-06,125.7799988,0,15.59027863,0,0,0.005,0,198.5,0
120.0828309,0,1,0,29.16832161,-6.32E-07,40,-3.90E-07,96.21720886,-1.29E-06,0.657940447,0.01132155,0.000279917,-2.635995865,0.027310371,-0.00094986,3.27E-06,40.30000305,6.539993286,1.015996933,-0.015686035,-0.000288963,1.28E-06,125.7799988,0,15.59027863,0,0,0.005,0,198.5,0
120.1117676,0,1,0,28.77856445,-4.80E-07,40,-3.45E-07,97.62210083,-1.38E-06,0.6701141,0.01040591,0.000276792,-2.628539085,0.028209686,-0.000976563,3.44E-06,40.30000305,6.539993286,1.014005661,-0.015639305,-0.000288963,1.22E-06,125.7799988,0,15.59027863,0,0,0.005,0,198.5,0
120.1388701,0,1,0,28.3888073,-3.14E-07,40,-3.44E-07,99.02700043,-1.50E-06,0.675190985,0.009561691,0.000274644,-2.621776581,0.028655052,-0.001004219,3.63E-06,40.30000305,6.539993286,1.014586329,-0.014949799,-0.00028801,1.19E-06,125.7799988,0,15.60763931,0,0,0.005,0,198.5,0
120.169715,0,1,0,27.60842705,7.83E-08,40,-3.14E-07,97.0595932,-1.65E-06,0.710943639,0.00805577,0.000274253,-2.569839478,0.01732254,-0.000852585,3.21E-06,71.86999512,4.809997559,1.006156683,-0.010720253,-0.000287056,6.12E-07,99.23999023,0,15.60763931,0,0,0.005,0,198.5,0
120.1975366,0,1,0,27.21823692,2.06E-07,40,-3.25E-07,97.51229095,-1.73E-06,0.712681293,0.007183565,0.000273788,-2.55807972,0.018587112,-0.000854492,3.19E-06,71.86999512,4.809997559,0.987882376,-0.010009766,-0.00028801,4.85E-07,99.23999023,0,15.60763931,0,0,0.005,0,198.5,0
120.2244941,0,1,0,26.8280468,3.41E-07,40,-3.36E-07,97.96498871,-1.80E-06,0.715286493,0.00639846,0.000273845,-2.547626495,0.01921463,-0.000862122,3.27E-06,71.86999512,4.809997559,0.977432728,-0.009531975,-0.00028801,3.92E-07,99.23999023,0,15.60763931,0,0,0.005,0,198.5,0
120.255431,0,1,0,26.43785667,4.53E-07,40,-3.69E-07,98.41768646,-1.87E-06,0.718521833,0.005697392,0.000274163,-2.547626495,0.01921463,-0.000862122,3.27E-06,71.86999512,4.809997559,0.977432728,-0.009531975,-0.00028801,3.92E-07,99.23999023,0,15.60763931,0,0,0.005,0,198.5,0
120.2834196,0,1,0,26.04766655,5.94E-07,40,-3.80E-07,99.25019073,-1.92E-06,0.732015252,0.004876821,0.000275193,-2.539672852,0.017584801,-0.000823021,3.12E-06,103.4599915,3.089996338,0.978030682,-0.008545876,-0.00028801,1.87E-07,96.88000488,0,15.60763931,0,0,0.005,0,198.5,0
120.3124674,0,1,0,25.65747643,7.35E-07,40,-3.91E-07,97.24138641,-1.97E-06,0.735408902,0.004165195,0.000276677,-2.532296658,0.017422676,-0.000818253,3.12E-06,103.4599915,3.089996338,0.9766469,-0.008245468,-0.000288963,1.04E-07,96.88000488,0,15.60763931,0,0,0.005,0,198.5,0
120.3384928,0,1,0,25.26771927,7.74E-07,40,-4.99E-07,95.23258972,-2.04E-06,0.736961722,0.003517556,0.000277463,-2.532394409,0.016103745,-0.000827789,3.29E-06,103.4599915,3.089996338,0.982635021,-0.006997108,-0.00028801,2.78E-07,96.88000488,0,15.59027863,0,0,0.005,0,198.5,0
120.3694177,0,1,0,24.87796211,8.37E-07,40,-5.86E-07,93.2237854,-2.10E-06,0.739021361,0.002940576,0.000278734,-2.485599995,0.014035225,-0.000768661,3.14E-06,101.1700134,1.350006104,0.979812026,-0.006567955,-0.000287056,2.70E-08,94.20999146,0,15.59027863,0,0,0.005,0,198.5,0
120.4012036,0,1,0,24.11403847,1.04E-06,40,-6.60E-07,91.1825943,-2.15E-06,0.73534894,0.001755056,0.000283052,-2.477499962,0.014510155,-0.000768661,3.13E-06,101.1700134,1.350006104,0.971714497,-0.006243706,-0.000287056,-2.42E-08,94.20999146,0,15.59027863,0,0,0.005,0,198.5,0
120.4284342,0,1,0,23.72428131,1.11E-06,40,-7.08E-07,91.35629272,-2.17E-06,0.733717263,0.001162985,0.000285007,-2.470401764,0.014736176,-0.000771523,3.17E-06,101.1700134,1.350006104,0.968105555,-0.005624771,-0.000287056,-2.05E-08,94.20999146,0,15.59027863,0,0,0.005,0,198.5,0
120.4570919,0,1,0,23.31848335,1.16E-06,40,-7.68E-07,91.52999115,-2.19E-06,0.733673692,0.000602637,0.000286891,-2.471247673,0.013989449,-0.000771523,3.24E-06,101.1700134,1.350006104,0.969762921,-0.004131317,-0.00028801,-2.79E-08,94.20999146,0,15.60763931,0,0,0.005,0,198.5,0
120.4842704,0,1,0,22.94389915,1.21E-06,40,-8.20E-07,91.70368958,-2.20E-06,0.733285367,0.000114436,0.000288884,-2.471247673,0.013989449,-0.000771523,3.24E-06,101.1700134,1.350006104,0.969762921,-0.004131317,-0.00028801,-2.79E-08,94.20999146,0,15.60763931,0,0,0.005,0,198.5,0
120.5204798,0,1,0,22.16264915,1.29E-06,40,-9.36E-07,91.22129059,-2.21E-06,0.729052067,-0.000601091,0.000293369,-2.438481331,0.010446548,-0.0007267,3.20E-06,98.67001343,0,0.965652943,-0.002191544,-0.000287056,-7.73E-08,92.11999512,0,15.64236164,0,0,0.005,0,198.5,0
120.5508456,0,1,0,21.77072144,1.19E-06,40,-1.15E-06,90.79019928,-2.26E-06,0.735530972,-0.000838644,0.000293991,-2.446500778,0.008172035,-0.000720978,3.43E-06,98.67001343,0,0.967350602,-0.000497818,-0.000285149,2.08E-07,92.11999512,0,15.67708397,0,0,0.005,0,198.5,0
120.5790742,0,1,0,21.37879372,1.18E-06,40,-1.27E-06,90.35909271,-2.29E-06,0.736014545,-0.00098772,0.000295752,-2.446500778,0.008172035,-0.000720978,3.43E-06,98.67001343,0,0.967350602,-0.000497818,-0.000285149,2.08E-07,92.11999512,0,15.67708397,0,0,0.005,0,198.5,0
120.6057377,0,1,0,20.986866,1.19E-06,40,-1.38E-06,89.58329773,-2.31E-06,0.738195002,-0.001056093,0.000297804,-2.445575237,0.006917,-0.000702858,3.63E-06,94.83999634,0,0.966265321,-0.000258446,-0.000288963,5.22E-08,88.91000366,0,15.67708397,0,0,0.005,0,198.5,0
120.6336863,0,1,0,20.59493828,1.12E-06,40,-1.56E-06,89.01359558,-2.36E-06,0.74177891,-0.001117691,0.000298855,-2.446741104,0.006038666,-0.000701904,3.80E-06,94.83999634,0,0.960288763,0.000137329,-0.000287056,2.46E-07,88.91000366,0,15.67708397,0,0,0.005,0,198.5,0
120.6637892,0,1,0,20.20301056,1.15E-06,40,-1.62E-06,88.44389343,-2.36E-06,0.741014183,-0.001189932,0.000301041,-2.442228794,0.005561829,-0.000682831,3.71E-06,94.83999634,0,0.959146261,0.001196861,-0.000288963,8.75E-08,88.91000366,0,15.69444561,0,0,0.005,0,198.5,0
120.6959247,0,1,0,19.41828918,1.19E-06,40,-1.70E-06,87.30450439,-2.34E-06,0.738384187,-0.001449237,0.000305037,-2.442228794,0.005561829,-0.000682831,3.71E-06,94.83999634,0,0.959146261,0.001196861,-0.000288963,8.75E-08,88.91000366,0,15.69444561,0,0,0.005,0,198.5,0
120.7245085,0,1,0,19.0259285,1.36E-06,40,-1.57E-06,86.5223999,-2.28E-06,0.705916166,-0.001409896,0.000309422,-2.388999462,0.00833416,-0.000679016,3.27E-06,92.48001099,0,0.986350775,-0.002134323,-0.00028801,3.73E-08,86.54998779,0,15.69444561,0,0,0.005,0,198.5,0
120.7578256,0,1,0,18.63356781,1.37E-06,40,-1.60E-06,85.96530151,-2.25E-06,0.695886254,-0.001530312,0.000311516,-2.385201931,0.008256912,-0.000667572,3.23E-06,92.48001099,0,0.992738724,-0.002483368,-0.000286102,2.05E-07,86.54998779,0,15.69444561,0,0,0.005,0,198.5,0
120.7834562,0,1,0,18.24120712,1.34E-06,40,-1.69E-06,85.40820313,-2.24E-06,0.685785949,-0.001634654,0.000312987,-2.3742733,0.008321762,-0.00065136,3.11E-06,92.48001099,0,1.006553411,-0.003236771,-0.000282288,4.60E-07,86.54998779,0,15.69444561,0,0,0.005,0,198.5,0
120.812518,0,1,0,17.84884644,1.32E-06,40,-1.74E-06,84.85109711,-2.23E-06,0.683507621,-0.001713445,0.000314701,-2.3742733,0.008321762,-0.00065136,3.11E-06,92.48001099,0,1.006553411,-0.003236771,-0.000282288,4.60E-07,86.54998779,0,15.69444561,0,0,0.005,0,198.5,0
120.845353,0,1,0,17.45648575,1.47E-06,40,-1.59E-06,84.48659515,-2.15E-06,0.672015369,-0.001612474,0.000318843,-2.337474823,0.008708954,-0.000644684,3.11E-06,94.61999512,0,1.009527922,-0.003755569,-0.000284195,1.86E-07,87.76000977,0,15.69444561,0,0,0.005,0,198.5,0
120.8734028,0,1,0,16.68745804,1.41E-06,40,-1.73E-06,84.4469986,-2.12E-06,0.661529124,-0.001714974,0.000321854,-2.335846424,0.00830555,-0.000640869,3.11E-06,94.61999512,0,1.012893796,-0.003614426,-0.000282288,3.99E-07,87.76000977,0,15.69444561,0,0,0.005,0,198.5,0
120.9001564,0,1,0,16.29509735,1.37E-06,40,-1.81E-06,84.42720032,-2.11E-06,0.659617543,-0.001764033,0.000323167,-2.336316586,0.00779438,-0.000634193,3.10E-06,94.61999512,0,1.018069863,-0.003347397,-0.00028038,4.70E-07,87.76000977,0,15.69444561,0,0,0.005,0,198.5,0
120.9300893,0,1,0,15.88704205,1.35E-06,40,-1.85E-06,84.40739441,-2.09E-06,0.658511281,-0.001775755,0.00032481,-2.336316586,0.00779438,-0.000634193,3.10E-06,94.61999512,0,1.018069863,-0.003347397,-0.00028038,4.70E-07,87.76000977,0,15.69444561,0,0,0.005,0,198.5,0
120.9611752,0,1,0,15.49468136,1.49E-06,40,-1.63E-06,84.19859314,-2.04E-06,0.664094925,-0.001729342,0.000328864,-2.302665472,0.006526947,-0.000634193,3.08E-06,92.51998901,0,0.968265533,-0.000206947,-0.000288963,-1.82E-07,85.42999268,0,15.69444561,0,0,0.005,0,198.5,0
120.9871779,0,1,0,15.11801434,1.49E-06,40,-1.59E-06,84.20219421,-1.98E-06,0.668997526,-0.001939291,0.000330327,-2.304144859,0.005882263,-0.000626564,3.19E-06,92.51998901,0,0.953148723,0.000939369,-0.000289917,-1.77E-07,85.42999268,0,15.69444561,0,0,0.005,0,198.5,0
121.0141035,0,1,0,14.72565365,1.41E-06,40,-1.69E-06,84.20579529,-1.97E-06,0.676129222,-0.00218866,0.000330494,-2.313556671,0.004424095,-0.000612259,3.25E-06,92.51998901,0,0.951149344,0.001922607,-0.00028801,6.80E-08,85.42999268,0,15.69444561,0,0,0.005,0,198.5,0
121.0495858,0,1,0,13.94093227,1.41E-06,40,-1.66E-06,83.98979187,-1.90E-06,0.670680165,-0.002407458,0.000333949,-2.293559074,0.005218506,-0.000606537,3.10E-06,90.04000854,0,0.949213266,0.001130104,-0.000290871,1.58E-08,83.3500061,0,15.69444561,0,0,0.005,0,198.5,0
