t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VeINP_IVID[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfLSSIN_l_LaneMkrOffsLe[],VfLSSIN_Ag_LaneMkrHdgAgLe[],VfLSSIN_Crvt_LaneMkrCrvtLe[],VfLSSIN_dCrvt_LaneMkrCrvtRateLe[],VfLSSIN_l_ViewRngLe[],VfLSSIN_l_StrtRngLe[],VfLSSIN_l_LaneMkrOffsRi[],VfLSSIN_Ag_LaneMkrHdgAgRi[],VfLSSIN_Crvt_LaneMkrCrvtRi[],VfLSSIN_dCrvt_LaneMkrCrvtRateRi[],VfLSSIN_l_ViewRngRi[],VfLSSIN_l_StrtRngRi[],VFLSSIN7_l_LaneMkrOffsNxtLe[],VFLSSIN7_Ag_LaneMkrHdgAgNxtLe[],VFLSSIN7_Crvt_LaneMkrCrvtNxtLe[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtLe[],VfLSSIN7_l_ViewRngNxtLe[],VFLSSIN7_l_StrtRngNxtLe[],VFLSSIN7_l_LaneMkrOffsNxtRi[],VFLSSIN7_Ag_LaneMkrHdgAgNxtRi[],VFLSSIN7_Crvt_LaneMkrCrvtNxtRi[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtRi[],VfLSSIN7_l_ViewRngNxtRi[],VFLSSIN7_l_StrtRngNxtRi[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
4.879200754,16.0625,-0.313258797,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.650280952,10.67485809,1,12.98943996,0.259784311,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,16.00000191,0,0,0,0,0,16.00000191,0,0,0,0,16.00000191,0,0,0,0,16.00000191,0,0,-3.39702E-07,1.23383E-05,0.004933178,-0.045229316,0,0,16.0625,-0.313258797,1,16.66250038,16.66250038,0.600000381,2,34.52500153,17.86250114,1.200000763,3,53.38750076,18.86249924,0.999998093,4,72.75,19.36249924,0.5,5,92.05000305,19.30000305,-0.062496185,1.610091567,0.002961203,8.24006E-05,4.81976E-07,123.9396896,-0.000190735,-1.64466989,0.007282389,-5.23029E-05,1.888E-06,133.6996765,-0.000190735,4.951771259,0.003862486,-9.98893E-05,1.55959E-05,97.25971985,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.614403486,1.63190496,-0.003349304,-0.007227898,-4.00543E-05,2.57492E-05,1.95578E-07,-2.26311E-07,123.9400024,133.7000122,0,0,-4.954134941,0,-0.004193306,0,-4.95911E-05,0,1.30385E-07,0,97.26000977,-200,0,-200
4.950010598,16.0625,-0.313258797,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.639555931,10.4797554,1,12.94963837,0.388566583,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.97916794,0,0,0,0,0,15.97916794,0,0,0,0,15.97916794,0,0,0,0,15.97916794,0,0,-3.39702E-07,1.23383E-05,0.004933178,-0.045229316,0,0,16.0625,-0.313258797,1,16.66250038,16.66250038,0.600000381,2,34.52500153,17.86250114,1.200000763,3,53.38750076,18.86249924,0.999998093,4,72.75,19.36249924,0.5,5,92.05000305,19.30000305,-0.062496185,1.609310508,0.003539458,7.67895E-05,-5.73032E-07,123.9396896,-0.000190735,-1.627677202,0.007150146,-5.16135E-05,9.14302E-07,133.6996765,-0.000190735,4.957473755,0.004220842,-9.77904E-05,1.67929E-05,97.25971985,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.614336252,1.621402383,-0.003740311,-0.007097244,-3.71933E-05,2.57492E-05,3.43658E-07,-1.56462E-07,123.9400024,133.7000122,0,0,-4.957952499,0,-0.004312515,0,-4.86374E-05,0,1.30385E-07,0,97.26000977,-200,0,-200
5.01109458,16.02083397,-0.362258792,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.620586157,10.35518932,1,12.94801807,0.388517946,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.97916794,0,0,0,0,0,15.97916794,0,0,0,0,15.97916794,0,0,0,0,15.97916794,0,0,7.81686E-08,9.19828E-06,0.005096057,-0.026110768,0,0,16.02083397,-0.362258792,1,18.02083397,18.02083397,2,2,38.04166794,20.02083397,2,3,59.66250229,21.62083435,1.600000381,4,81.08333588,21.42083359,-0.200000763,5,101.4833374,20.40000153,-1.020832062,1.631524801,0.003316347,7.98011E-05,-9.082E-07,119.9296951,-0.000190735,-1.637859225,0.007318169,-4.85219E-05,5.90282E-07,129.189682,-0.000190735,4.977126122,0.005377815,-9.1365E-05,1.7001E-05,95.04972076,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.63774538,1.632023335,-0.003344536,-0.007405281,-4.00543E-05,2.38419E-05,4.12576E-07,-3.22238E-07,119.9299927,129.1900024,0,0,-4.978096008,0,-0.005713463,0,-4.48227E-05,0,4.04194E-07,0,95.04998779,-200,0,-200
5.085931062,16.02083397,-0.362258792,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.601030111,10.13007164,1,12.94880962,0.388541698,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.95833397,0,0,0,0,0,15.95833397,0,0,0,0,15.95833397,0,0,0,0,15.95833397,0,0,7.81686E-08,9.19828E-06,0.005096057,-0.026110768,0,0,16.02083397,-0.362258792,1,18.02083397,18.02083397,2,2,38.04166794,20.02083397,2,3,59.66250229,21.62083435,1.600000381,4,81.08333588,21.42083359,-0.200000763,5,101.4833374,20.40000153,-1.020832062,1.636687636,0.00324836,7.83523E-05,-9.26882E-07,119.9296951,-0.000190735,-1.622633219,0.007227743,-4.7726E-05,3.65114E-08,129.189682,-0.000190735,4.983160019,0.005763604,-8.79841E-05,1.59962E-05,95.04972076,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.647171497,1.624101639,-0.003069878,-0.007535934,-4.1008E-05,2.28882E-05,1.84402E-07,-2.05822E-07,116.230011,126.2000122,0,0,-5.002509594,0,-0.006523132,0,-4.19617E-05,0,4.06988E-07,0,98.48001099,-200,0,-200
5.146663044,16.02083397,-0.362258792,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.595291853,10.03000164,1,12.94371891,0.388388932,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.91666794,0,0,0,0,0,15.91666794,0,0,0,0,15.91666794,0,0,0,0,15.91666794,0,0,7.81686E-08,9.19828E-06,0.005096057,-0.026110768,0,0,16.02083397,-0.362258792,1,18.02083397,18.02083397,2,2,38.04166794,20.02083397,2,3,59.66250229,21.62083435,1.600000381,4,81.08333588,21.42083359,-0.200000763,5,101.4833374,20.40000153,-1.020832062,1.645837069,0.003103138,7.93429E-05,2.90209E-07,116.2296982,-0.000190735,-1.621388555,0.007542369,-4.61933E-05,4.4552E-07,126.1996918,-0.000190735,5.006656647,0.006442504,-8.38437E-05,1.70704E-05,98.47971344,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.656269789,1.61046195,-0.00304985,-0.007670403,-3.91006E-05,2.28882E-05,2.07685E-07,-1.25729E-07,116.230011,126.2000122,0,0,-5.011296272,0,-0.006754875,0,-4.1008E-05,0,4.06988E-07,0,98.48001099,-200,0,-200
5.21171988,16.02083397,-0.362258792,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.585063934,9.924459457,1,12.92380619,0.517188907,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.91666794,0,0,0,0,0,15.91666794,0,0,0,0,15.91666794,0,0,0,0,15.91666794,0,0,7.81686E-08,9.19828E-06,0.005096057,-0.026110768,0,0,16.02083397,-0.362258792,1,18.02083397,18.02083397,2,2,38.04166794,20.02083397,2,3,59.66250229,21.62083435,1.600000381,4,81.08333588,21.42083359,-0.200000763,5,101.4833374,20.40000153,-1.020832062,1.650385261,0.003266119,7.84056E-05,5.97454E-08,113.4697037,-0.000190735,-1.620253086,0.0077017,-4.4901E-05,8.14898E-07,124.0296936,-0.000190735,5.01904726,0.006677565,-7.94928E-05,1.74079E-05,103.9697113,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.648702145,1.608556867,-0.003848076,-0.007662773,-3.8147E-05,2.19345E-05,4.11645E-07,-1.77883E-07,113.4700012,124.0299988,0,0,-5.023899555,0,-0.006764412,0,-3.71933E-05,0,5.86733E-07,0,103.9700012,-200,0,-200
5.273598088,15.95833397,-0.323058814,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.528394938,9.563549042,1,12.94573975,0.518066585,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.89583397,0,0,0,0,0,15.89583397,0,0,0,0,15.89583397,0,0,0,0,15.89583397,0,0,2.2748E-08,7.76796E-06,0.005261906,-0.009183347,0,0,15.95833397,-0.323058814,1,13.35833359,13.35833359,-2.600000381,2,23.51666832,10.15833473,-3.199998856,3,31.47500229,7.958333969,-2.200000763,4,38.875,7.399997711,-0.558336258,5,46.07500458,7.200004578,-0.199993134,1.646421671,0.00395082,7.57989E-05,-7.26597E-07,113.4697037,-0.000190735,-1.600398421,0.007448484,-4.4036E-05,2.09223E-07,124.0296936,-0.000190735,5.029201031,0.006830015,-7.43786E-05,1.746E-05,103.9697113,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.65191102,1.593851686,-0.004207611,-0.007328033,-3.71933E-05,2.19345E-05,3.93949E-07,-1.67638E-07,113.4700012,124.0299988,0,0,-5.029985905,0,-0.006892204,0,-3.62396E-05,0,5.86733E-07,0,103.9700012,-200,0,-200
5.347603689,15.95833397,-0.323058814,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.489181519,9.306655884,1,12.96937084,0.389158666,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.85416698,0,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,2.2748E-08,7.76796E-06,0.005261906,-0.009183347,0,0,15.95833397,-0.323058814,1,13.35833359,13.35833359,-2.600000381,2,23.51666832,10.15833473,-3.199998856,3,31.47500229,7.958333969,-2.200000763,4,38.875,7.399997711,-0.558336258,5,46.07500458,7.200004578,-0.199993134,1.63575983,0.004657832,7.40934E-05,3.61969E-07,111.2097015,-0.000190735,-1.597340584,0.007434337,-4.23812E-05,4.52152E-07,122.2696915,-0.000190735,5.039045334,0.006996174,-7.10865E-05,1.70323E-05,101.3297119,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.645945311,1.583064914,-0.004924774,-0.007183075,-3.52859E-05,2.09808E-05,5.68107E-07,-1.8999E-07,111.2099915,122.269989,0,0,-5.042857647,0,-0.007081985,0,-3.43323E-05,0,5.65313E-07,0,101.3299866,-200,0,-200
5.415330051,15.95833397,-0.323058814,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.452113867,9.102471352,1,12.9469471,0.388485789,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.85416698,0,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,2.2748E-08,7.76796E-06,0.005261906,-0.009183347,0,0,15.95833397,-0.323058814,1,13.35833359,13.35833359,-2.600000381,2,23.51666832,10.15833473,-3.199998856,3,31.47500229,7.958333969,-2.200000763,4,38.875,7.399997711,-0.558336258,5,46.07500458,7.200004578,-0.199993134,1.663768768,0.004218244,7.49927E-05,-3.72297E-07,107.4597092,-0.000190735,-1.584195495,0.007173392,-4.0152E-05,8.15714E-07,119.9596939,-0.000190735,5.062810898,0.007734749,-6.44746E-05,1.85025E-05,100.5297165,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.674316883,1.577973127,-0.003561974,-0.007052422,-3.91006E-05,1.90735E-05,2.09548E-07,-2.52388E-07,107.4599915,119.9599915,0,0,-5.067614079,0,-0.008444786,0,-2.95639E-05,0,7.78586E-07,0,100.5299988,-200,0,-200
5.495180805,15.95833397,-0.323058814,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.436533451,8.956669807,1,12.92954922,0.387963772,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.85416698,0,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,2.2748E-08,7.76796E-06,0.005261906,-0.009183347,0,0,15.95833397,-0.323058814,1,13.35833359,13.35833359,-2.600000381,2,23.51666832,10.15833473,-3.199998856,3,31.47500229,7.958333969,-2.200000763,4,38.875,7.399997711,-0.558336258,5,46.07500458,7.200004578,-0.199993134,1.676097393,0.003098023,7.8252E-05,1.72001E-07,107.4597092,-0.000190735,-1.575382113,0.006449517,-3.67715E-05,5.2418E-07,119.9596939,-0.000190735,5.077816963,0.008270103,-5.52675E-05,2.27271E-05,100.5297165,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.681057334,1.569359303,-0.002891541,-0.006144524,-3.91006E-05,1.81198E-05,1.91852E-07,-2.59839E-07,107.4599915,119.9599915,0,0,-5.078642845,0,-0.008217812,0,-2.67029E-05,0,7.78586E-07,0,100.5299988,-200,0,-200
5.552156046,15.87500095,-0.195658803,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.413573503,8.737346649,1,13.01776314,0.390610725,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.85416698,0,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,0,0,15.85416698,0,0,7.76274E-08,6.05395E-06,0.005650977,0.015066087,0,0,15.87500095,-0.195658803,1,12.47500134,12.47500134,-3.399999619,2,21.55000114,9.074999809,-3.400001526,3,28.42500305,6.875001907,-2.199997902,4,33.62500381,5.200000763,-1.675001144,5,37.42500305,3.799999237,-1.400001526,1.683172941,0.002630231,7.72795E-05,-7.08597E-07,104.4297104,-0.000190735,-1.580041528,0.006136757,-3.63131E-05,9.05356E-08,126.6396866,-0.000190735,5.08289814,0.007579689,-5.36839E-05,2.18937E-05,98.1397171,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.680806637,1.574925184,-0.002696037,-0.005596161,-3.71933E-05,1.71661E-05,4.95464E-07,-2.42144E-07,104.4299927,126.6400146,0,0,-5.089915276,0,-0.006605148,0,-2.38419E-05,0,8.81962E-07,0,98.14001465,-200,0,-200
5.61994542,15.87500095,-0.195658803,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.384042501,8.489233017,1,12.99588394,0.38995418,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.81250095,0,0,0,0,0,15.81250095,0,0,0,0,15.81250095,0,0,0,0,15.81250095,0,0,7.76274E-08,6.05395E-06,0.005650977,0.015066087,0,0,15.87500095,-0.195658803,1,12.47500134,12.47500134,-3.399999619,2,21.55000114,9.074999809,-3.400001526,3,28.42500305,6.875001907,-2.199997902,4,33.62500381,5.200000763,-1.675001144,5,37.42500305,3.799999237,-1.400001526,1.679254532,0.002446683,7.55209E-05,-1.95091E-07,104.4297104,-0.000190735,-1.57993722,0.005689378,-3.47532E-05,4.53051E-07,126.6396866,-0.000190735,5.091515064,0.006765098,-4.85808E-05,2.30579E-05,98.1397171,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.683251143,1.574890494,-0.002410889,-0.005408287,-3.71933E-05,1.71661E-05,3.8743E-07,-2.18861E-07,104.4299927,126.6400146,0,0,-5.092715263,0,-0.00647831,0,-2.28882E-05,0,8.81962E-07,0,98.14001465,-200,0,-200
5.698893997,15.87500095,-0.195658803,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.372735977,8.337780952,1,12.98178387,0.259631187,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.79166794,0,0,0,0,0,15.79166794,0,0,0,0,15.79166794,0,0,0,0,15.79166794,0,0,7.76274E-08,6.05395E-06,0.005650977,0.015066087,0,0,15.87500095,-0.195658803,1,12.47500134,12.47500134,-3.399999619,2,21.55000114,9.074999809,-3.400001526,3,28.42500305,6.875001907,-2.199997902,4,33.62500381,5.200000763,-1.675001144,5,37.42500305,3.799999237,-1.400001526,1.67653656,0.001328532,7.44526E-05,-1.05858E-08,101.3097153,-0.000190735,-1.56849122,0.005595581,-3.28581E-05,4.71251E-07,122.5296936,-0.000190735,5.112576485,0.006809483,-3.90769E-05,2.72295E-05,95.59971619,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.68038559,1.559685946,-9.44138E-05,-0.005753517,-3.8147E-05,1.52588E-05,2.44938E-07,-3.11993E-07,101.3099976,122.5299988,0,0,-5.116147995,0,-0.006638527,0,-1.71661E-05,0,8.56817E-07,0,95.6000061,-200,0,-200
5.768593748,15.87500095,-0.195658803,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.353626013,8.023163795,1,12.93866253,0.129352063,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.79166794,0,0,0,0,0,15.79166794,0,0,0,0,15.79166794,0,0,0,0,15.79166794,0,0,7.76274E-08,6.05395E-06,0.005650977,0.015066087,0,0,15.87500095,-0.195658803,1,12.47500134,12.47500134,-3.399999619,2,21.55000114,9.074999809,-3.400001526,3,28.42500305,6.875001907,-2.199997902,4,33.62500381,5.200000763,-1.675001144,5,37.42500305,3.799999237,-1.400001526,1.683131814,0.001010991,7.68246E-05,1.90973E-06,108.6797028,-0.000190735,-1.56390655,0.005275339,-3.09908E-05,5.24184E-07,120.2096939,-0.000190735,5.119911194,0.006422989,-3.61181E-05,2.8746E-05,92.97972107,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.69123888,1.55827105,-0.001514435,-0.004448891,-3.8147E-05,1.52588E-05,3.67872E-07,-1.78814E-07,108.6799927,120.2099915,0,0,-5.123576164,0,-0.005932808,0,-1.81198E-05,0,5.52274E-07,0,92.98001099,-200,0,-200
5.839553748,15.85416698,-0.185858801,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.351192474,7.842627525,1,12.90037727,0.128969312,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.77083397,0,0,0,0,0,15.77083397,0,0,0,0,15.77083397,0,0,0,0,15.77083397,0,0,6.54046E-08,3.12974E-06,0.005195703,0.05035764,0,0,15.85416698,-0.185858801,1,12.45416737,12.45416737,-3.399999619,2,21.50833321,9.05416584,-3.400001526,3,28.36249924,6.854166031,-2.199999809,4,33.5625,5.200000763,-1.654165268,5,37.36249924,3.799999237,-1.400001526,1.686959147,0.001155965,7.4879E-05,3.8693E-07,108.6797028,-0.000190735,-1.562252522,0.004071402,-2.90456E-05,4.74665E-07,120.2096939,-0.000190735,5.128405094,0.005661563,-3.32304E-05,2.75878E-05,92.97972107,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.69203639,1.55351305,-0.000793457,-0.004241943,-3.91006E-05,1.62125E-05,2.19792E-07,-1.33179E-07,106.1199951,118.3500061,0,0,-5.11621809,0,-0.002736092,0,-2.00272E-05,0,5.01983E-07,0,98.33999634,-200,0,-200
5.909328514,15.85416698,-0.185858801,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.346167088,7.686580658,1,12.86847973,-3.85351E-05,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.75000095,0,0,0,0,0,15.75000095,0,0,0,0,15.75000095,0,0,0,0,15.75000095,0,0,6.54046E-08,3.12974E-06,0.005195703,0.05035764,0,0,15.85416698,-0.185858801,1,12.45416737,12.45416737,-3.399999619,2,21.50833321,9.05416584,-3.400001526,3,28.36249924,6.854166031,-2.199999809,4,33.5625,5.200000763,-1.654165268,5,37.36249924,3.799999237,-1.400001526,1.689145088,0.000774254,7.65126E-05,4.95946E-07,106.1197052,-0.000190735,-1.558176875,0.003904566,-3.07278E-05,-3.57419E-07,118.3496933,-0.000190735,5.117510319,0.003277481,-3.75866E-05,2.66576E-05,98.33971405,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.692137003,1.553103924,-0.000455856,-0.003292084,-3.8147E-05,1.52588E-05,3.31551E-07,-1.49012E-07,106.1199951,118.3500061,0,0,-5.118479729,0,-0.002373695,0,-1.81198E-05,0,5.01983E-07,0,98.33999634,-200,0,-200
5.990271484,15.85416698,-0.185858801,70,0,0.005,198.5,0,0,0,0,0,0,0,0,0,1,-2.334451914,7.406935692,1,12.81182671,-3.83655E-05,0,99.00499725,200,0,0,0,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,15.75000095,0,0,0,0,0,15.75000095,0,0,0,0,15.75000095,0,0,0,0,15.75000095,0,0,6.54046E-08,3.12974E-06,0.005195703,0.05035764,0,0,15.85416698,-0.185858801,1,12.45416737,12.45416737,-3.399999619,2,21.50833321,9.05416584,-3.400001526,3,28.36249924,6.854166031,-2.199999809,4,33.5625,5.200000763,-1.654165268,5,37.36249924,3.799999237,-1.400001526,1.680694699,0.000595377,7.37531E-05,5.68616E-07,103.2697144,-0.000190735,-1.552943945,0.002693231,-2.96025E-05,7.09144E-07,126.8596878,-0.000190735,5.119728565,0.002030303,-3.7314E-05,2.36893E-05,96.2097168,0,0,0,0,6E-05,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.685270786,1.546628475,-0.000669479,-0.002197266,-3.71933E-05,1.43051E-05,4.97326E-07,-2.36556E-07,103.269989,126.8599854,0,0,-5.119795799,0,-0.001736641,0,-1.90735E-05,0,1.85333E-07,0,96.20999146,-200,0,-200
